Mapped_GCK,Sales_EUR,date
#12,0.0,2018-10-10
#13,0.0,2018-10-24
#12,0.0,2018-10-23
#20,0.0,2018-10-15
#8,0.0,2018-10-25
#5,0.0,2018-10-02
#8,0.0,2018-10-18
#5,0.0,2018-10-28
#5,1165201.16,2019-04-23
#6,0.0,2019-04-11
#4,132712.15,2019-04-23
#4,0.0,2019-04-08
#4,0.0,2019-04-29
#4,0.0,2019-04-24
#5,0.0,2019-04-08
#3,0.0,2019-04-24
#3,2865726.88,2019-04-23
#3,0.0,2019-04-16
#1,0.0,2021-06-10
#20,2655.5,2019-04-30
#12,0.0,2019-04-02
#13,0.0,2019-04-01
#13,6258.0,2019-04-12
#8,0.0,2019-04-29
#8,0.0,2019-04-11
#8,152467.02,2019-04-30
#36,0.0,2019-04-09
#16,0.0,2018-10-25
#16,0.0,2018-10-11
#36,0.0,2018-10-02
#11,0.0,2018-10-11
#11,0.0,2018-10-19
#6,293022.38,2018-10-31
#6,0.0,2018-10-25
#4,0.0,2018-10-25
#1,2142588.85,2021-06-11
#16,0.0,2021-10-25
#16,0.0,2021-10-27
#1,0.0,2021-06-12
#1,0.0,2021-06-13
#1,4308.6,2021-06-14
#36,0.0,2021-10-05
#3,13793799.97,2021-10-29
#6,0.0,2021-10-20
#6,0.0,2021-10-01
#4,0.0,2021-10-12
#4,0.0,2021-10-28
#4,0.0,2021-10-27
#5,0.0,2021-10-20
#5,0.0,2021-10-12
#3,0.0,2021-10-19
#3,0.0,2021-10-07
#3,0.0,2021-10-22
#13,0.0,2021-11-02
#14,0.0,2021-10-15
#9,0.0,2021-10-25
#8,0.0,2021-10-19
#12,0.0,2021-10-11
#6,0.0,2021-10-27
#8,293403.18,2021-03-29
#8,-78.0,2021-03-17
#9,0.0,2021-03-24
#12,0.0,2021-03-17
#20,324.0,2021-03-12
#20,523.0,2021-03-25
#20,229.6,2021-03-19
#36,0.0,2021-03-26
#20,0.0,2021-04-01
#16,0.0,2020-10-15
#16,211.12,2020-10-23
#16,0.0,2020-10-06
#16,0.0,2020-10-13
#5,4375466.56,2020-10-28
#36,360.0,2020-10-30
#11,0.0,2020-10-30
#11,0.0,2020-10-12
#11,0.0,2020-10-13
#11,0.0,2020-10-05
#16,0.0,2020-10-26
#6,0.0,2020-10-06
#4,0.0,2020-10-05
#4,0.0,2020-10-12
#4,0.0,2020-10-07
#5,0.0,2020-10-26
#3,0.0,2020-11-03
#3,-506381.17,2020-11-02
#3,0.0,2020-10-08
#3,0.0,2020-12-06
#1,0.0,2021-06-15
#1,0.0,2021-06-16
#1,0.0,2021-06-17
#1,1444192.7,2021-06-18
#12,0.0,2020-10-22
#13,0.0,2020-10-16
#14,7120.0,2020-10-30
#14,0.0,2020-10-19
#8,0.0,2020-12-06
#36,0.0,2020-10-23
#11,0.0,2021-02-10
#11,0.0,2021-02-25
#11,0.0,2021-02-20
#16,0.0,2021-02-23
#6,43589.05,2021-02-12
#6,0.0,2021-02-22
#4,0.0,2021-02-05
#4,67800.06,2021-02-19
#4,0.0,2021-02-25
#5,0.0,2021-02-08
#5,0.0,2021-02-22
#3,0.0,2021-02-09
#3,0.0,2021-02-05
#1,0.0,2021-06-19
#1,0.0,2021-06-20
#12,0.0,2021-02-16
#14,0.0,2021-02-04
#13,5163.0,2021-02-19
#13,0.0,2021-02-17
#1,0.0,2021-06-21
#8,0.0,2021-02-23
#8,596946.21,2021-02-24
#8,0.0,2021-02-25
#20,461.0,2021-02-19
#16,43153.1,2019-06-14
#16,-4087.0,2019-06-04
#16,974.24,2019-06-07
#36,1760.36,2019-06-14
#5,0.0,2019-06-05
#11,0.0,2019-06-12
#11,0.0,2019-06-13
#11,0.0,2019-06-11
#16,500.0,2019-06-10
#6,0.0,2019-06-27
#6,9824.0,2019-06-26
#8,72218.3,2019-06-20
#4,6826.01,2019-06-21
#4,0.0,2019-06-25
#4,0.0,2019-06-18
#5,0.0,2019-06-13
#5,0.0,2019-06-25
#5,0.0,2019-06-07
#3,0.0,2019-06-27
#1,0.0,2021-06-22
#1,562249.66,2021-06-23
#1,0.0,2021-06-24
#1,0.0,2021-06-25
#1,0.0,2021-06-26
#14,0.0,2019-06-25
#12,21318.48,2019-07-01
#9,0.0,2019-06-11
#8,0.0,2019-06-03
#20,0.0,2019-06-04
#13,3501.68,2019-06-26
#13,5285.28,2019-06-28
#5,0.0,2020-10-09
#16,0.0,2022-04-21
#1,0.0,2021-06-27
#36,0.0,2022-04-25
#11,0.0,2022-04-28
#6,0.0,2022-04-04
#4,85584.36,2022-04-27
#4,61395.82,2022-04-22
#4,0.0,2022-04-01
#4,48998.14,2022-04-15
#4,0.0,2022-04-05
#13,0.0,2021-12-21
#9,7315.0,2021-12-10
#13,8717.6,2021-12-10
#13,1728.0,2021-12-22
#13,0.0,2021-12-13
#13,0.0,2021-12-09
#12,0.0,2021-12-21
#13,2145.0,2021-12-30
#13,0.0,2021-12-15
#8,257027.97,2021-12-30
#8,680166.8,2021-12-17
#8,0.0,2021-12-27
#5,0.0,2021-07-20
#11,0.0,2021-07-21
#3,2182372.59,2021-07-30
#6,17573.5,2021-07-16
#6,0.0,2021-07-05
#4,0.0,2021-07-20
#4,0.0,2021-07-14
#5,470487.48,2021-07-09
#5,0.0,2021-07-13
#3,0.0,2021-07-26
#3,0.0,2021-07-21
#3,0.0,2021-07-27
#8,0.0,2021-07-12
#36,9810.6,2021-07-16
#20,0.0,2021-07-14
#20,358.93,2021-07-16
#1,463617.93,2021-06-28
#1,0.0,2021-06-29
#12,95841.0,2021-07-16
#12,0.0,2021-07-29
#14,0.0,2021-07-08
#13,1203.6,2021-07-30
#14,0.0,2021-07-12
#12,0.0,2021-07-19
#8,310652.31,2021-07-30
#8,0.0,2021-07-19
#16,0.0,2020-11-26
#16,0.0,2020-11-17
#16,0.0,2020-11-06
#11,21200.0,2020-11-13
#11,0.0,2020-11-09
#11,42542.35,2020-11-26
#11,0.0,2020-11-04
#16,0.0,2020-11-20
#5,0.0,2020-11-18
#6,87589.19,2020-11-26
#4,92488.67,2020-11-20
#4,0.0,2020-11-25
#12,68756.0,2020-11-26
#3,0.0,2020-11-11
#1,128018.315,2021-06-30
#1,32032343.74,2021-07-01
#1,-21942.84,2021-07-02
#1,0.0,2021-07-03
#12,0.0,2020-11-27
#12,62318.0,2020-11-20
#12,0.0,2020-11-06
#20,0.0,2020-11-27
#8,0.0,2020-11-27
#9,0.0,2020-11-11
#13,0.0,2020-11-11
#13,4203.8,2020-11-20
#20,0.0,2020-11-26
#13,8492.88,2020-11-30
#8,0.0,2020-11-18
#8,0.0,2020-11-04
#20,146.0,2020-11-13
#20,0.0,2020-03-16
#1,0.0,2021-07-04
#1,0.0,2021-07-05
#12,0.0,2020-03-11
#12,5150.0,2020-03-24
#12,0.0,2020-03-05
#14,6725.7,2020-03-13
#13,0.0,2020-03-09
#8,298796.74,2020-03-27
#16,9953.0,2020-07-24
#11,0.0,2020-07-30
#11,0.0,2020-07-09
#11,1250893.0,2020-07-31
#3,125837.825,2020-07-31
#6,0.0,2020-07-12
#6,0.0,2020-07-08
#4,0.0,2020-07-27
#5,0.0,2020-07-08
#5,0.0,2020-07-11
#5,0.0,2020-07-23
#5,0.0,2020-07-15
#3,0.0,2020-07-21
#3,0.0,2020-07-28
#3,0.0,2020-07-03
#1,0.0,2021-07-06
#12,-720.0,2020-07-29
#12,0.0,2020-07-16
#14,14793.0,2020-07-10
#9,0.0,2020-08-04
#8,0.0,2020-07-09
#8,0.0,2020-07-30
#16,14400.0,2020-05-12
#16,64852.71,2020-05-25
#16,0.0,2020-05-20
#11,0.0,2020-05-08
#11,0.0,2020-05-12
#11,79529.12,2020-05-22
#11,0.0,2020-05-20
#11,0.0,2020-06-02
#6,0.0,2020-05-25
#36,0.0,2020-05-12
#4,0.0,2020-05-19
#4,0.0,2020-05-18
#5,0.0,2020-05-11
#3,0.0,2020-05-23
#20,0.0,2020-05-08
#12,0.0,2020-05-28
#1,0.0,2021-07-07
#14,0.0,2020-05-28
#13,1025.82,2020-05-22
#8,0.0,2020-05-04
#8,0.0,2020-05-18
#5,0.0,2020-05-21
#5,-3688.24,2019-08-19
#36,0.0,2019-08-26
#8,0.0,2019-08-20
#5,0.0,2019-08-20
#11,0.0,2019-08-15
#5,0.0,2019-08-12
#6,0.0,2019-08-22
#4,41009.93,2019-08-23
#4,24783.56,2019-08-09
#5,2269970.75,2019-08-09
#5,0.0,2019-08-27
#5,0.0,2019-08-29
#20,0.0,2019-08-06
#13,19497.6,2019-08-16
#3,0.0,2019-08-29
#3,0.0,2019-08-12
#3,0.0,2019-08-15
#1,0.0,2021-07-08
#1,1108772.53,2021-07-09
#12,0.0,2019-08-07
#12,0.0,2019-08-06
#8,0.0,2020-03-04
#8,0.0,2019-06-11
#8,0.0,2019-06-06
#8,0.0,2019-06-18
#16,0.0,2019-05-22
#16,16057.6,2019-05-21
#5,0.0,2019-05-15
#11,0.0,2019-05-08
#11,74288.0,2019-05-28
#11,0.0,2019-05-21
#11,0.0,2019-06-03
#6,8115.77,2019-05-17
#6,0.0,2019-05-09
#4,0.0,2019-05-15
#4,0.0,2019-05-08
#5,0.0,2019-05-24
#3,0.0,2019-05-08
#1,0.0,2021-07-10
#1,0.0,2021-07-11
#14,0.0,2019-05-20
#9,103.4,2019-05-10
#9,0.0,2019-05-15
#13,0.0,2019-05-09
#1,0.0,2021-07-12
#13,1292.0,2019-05-31
#14,0.0,2019-06-05
#12,0.0,2019-05-24
#14,16200.0,2019-05-31
#14,0.0,2019-05-17
#8,153193.19,2019-05-28
#36,0.0,2019-05-06
#16,0.0,2019-03-05
#36,5416.49,2019-03-27
#11,0.0,2019-03-20
#6,275296.98,2019-03-22
#6,0.0,2019-03-21
#6,0.0,2019-03-05
#4,0.0,2019-03-14
#4,81687.99,2019-03-27
#4,0.0,2019-03-20
#4,0.0,2019-03-26
#5,0.0,2019-03-06
#3,2083875.22,2019-03-29
#3,0.0,2019-03-13
#3,0.0,2019-03-26
#1,0.0,2021-07-13
#1,0.0,2021-07-14
#1,0.0,2021-07-15
#13,0.0,2019-03-12
#13,4862.0,2019-03-15
#8,0.0,2019-03-14
#8,0.0,2019-03-20
#9,4000.0,2019-08-16
#8,0.0,2019-08-07
#13,0.0,2019-08-12
#1,1083025.91,2021-07-16
#8,122411.85,2019-08-23
#8,0.0,2019-08-14
#8,0.0,2019-08-26
#8,0.0,2019-08-05
#6,0.0,2019-08-12
#8,0.0,2019-08-08
#1,0.0,2021-07-17
#1,0.0,2021-07-19
#1,0.0,2021-07-20
#1,0.0,2021-07-21
#1,0.0,2021-07-22
#1,884313.47,2021-07-23
#1,0.0,2021-07-24
#1,0.0,2021-07-26
#1,0.0,2021-07-27
#1,584411.58,2021-07-28
#1,0.0,2021-07-29
#1,1459079.82,2021-07-30
#1,125837.825,2021-07-31
#1,31789422.59,2021-08-01
#1,-100.31,2021-08-02
#1,64835.18,2021-08-03
#1,0.0,2021-08-04
#1,0.0,2021-08-05
#1,0.0,2021-08-06
#4,0.0,2022-02-01
#13,18034.5,2022-02-11
#8,0.0,2022-02-14
#1,0.0,2021-08-07
#1,0.0,2021-08-09
#11,502892.0,2022-02-11
#11,13493.32,2022-02-24
#11,0.0,2022-02-22
#16,0.0,2022-02-04
#6,0.0,2022-02-17
#4,0.0,2022-02-07
#4,0.0,2022-02-25
#3,2894474.34,2022-02-11
#4,0.0,2022-02-08
#4,0.0,2022-02-16
#3,0.0,2022-02-04
#36,0.0,2022-02-14
#20,348.0,2022-02-28
#13,18034.5,2022-02-28
#20,115.0,2022-02-11
#14,1410.0,2022-02-11
#1,0.0,2021-08-10
#11,0.0,2022-02-08
#3,5112400.45,2022-02-24
#3,0.0,2022-02-15
#6,0.0,2022-02-25
#16,38258.5,2021-12-22
#16,3641.27,2021-12-02
#16,3608.62,2021-12-13
#1,0.0,2021-08-11
#1,0.0,2021-08-12
#1,1651920.07,2021-08-13
#1,0.0,2021-08-14
#1,0.0,2021-08-16
#12,0.0,2021-12-09
#9,1900.0,2021-12-17
#5,3204714.6,2021-12-22
#11,0.0,2021-12-16
#11,0.0,2022-01-04
#4,0.0,2021-12-14
#5,2545431.72,2021-12-30
#5,0.0,2021-12-15
#4,0.0,2021-12-20
#3,0.0,2021-12-16
#3,0.0,2021-12-09
#3,0.0,2021-12-15
#3,0.0,2021-12-14
#16,20704.0,2021-07-16
#16,0.0,2021-07-21
#5,0.0,2021-04-22
#36,0.0,2021-05-03
#11,0.0,2021-04-12
#11,0.0,2021-04-07
#16,0.0,2021-05-04
#5,0.0,2021-04-13
#16,0.0,2021-04-06
#6,0.0,2021-04-29
#4,0.0,2021-05-04
#4,-2833.92,2021-05-03
#5,0.0,2021-04-26
#5,-341515.12,2021-04-06
#5,0.0,2021-05-05
#3,0.0,2021-04-07
#3,0.0,2021-04-21
#3,33920.23,2021-04-01
#3,0.0,2021-04-22
#3,0.0,2021-04-03
#1,0.0,2021-08-17
#1,0.0,2021-08-18
#16,0.0,2021-03-11
#1,0.0,2021-08-19
#16,89130.0,2021-08-07
#16,0.0,2021-08-02
#16,14137.41,2021-08-27
#16,0.0,2021-09-01
#3,5765452.26,2021-08-13
#36,0.0,2021-08-27
#5,116142.48000000001,2021-08-31
#11,0.0,2021-08-11
#11,0.0,2021-09-02
#11,0.0,2021-08-05
#3,116142.48000000001,2021-08-31
#5,4382144.7,2021-08-13
#6,209919.34,2021-08-24
#4,49558.64,2021-08-20
#4,0.0,2021-08-17
#4,0.0,2021-08-25
#4,0.0,2021-08-18
#5,72039.09,2021-08-03
#3,0.0,2021-09-02
#3,1928452.35,2021-08-20
#3,0.0,2021-08-19
#3,0.0,2021-08-30
#3,0.0,2021-08-17
#3,0.0,2021-08-23
#20,214.5,2021-08-24
#12,5400.0,2021-08-20
#9,-28.8,2021-09-01
#20,0.0,2021-08-04
#12,-1139.25,2021-08-02
#9,0.0,2021-08-19
#13,0.0,2021-08-25
#14,0.0,2021-08-24
#8,312193.63,2021-08-13
#8,0.0,2021-08-05
#8,0.0,2021-08-25
#36,9233.4,2021-08-13
#36,0.0,2021-08-23
#3,-1076.95,2021-08-10
#12,0.0,2021-08-06
#8,0.0,2021-08-10
#3,1386629.4,2022-04-22
#3,3888224.0,2022-04-27
#3,0.0,2022-04-28
#1,605286.39,2021-08-20
#1,0.0,2021-08-21
#1,0.0,2021-08-23
#13,0.0,2022-04-04
#13,0.0,2022-04-21
#13,0.0,2022-04-12
#13,2643.84,2022-04-08
#8,0.0,2022-04-28
#5,-5000.0,2022-04-01
#8,0.0,2022-04-20
#5,0.0,2022-04-28
#36,885.0,2022-04-29
#5,0.0,2022-04-12
#8,0.0,2022-04-19
#36,0.0,2022-04-21
#6,72134.84,2022-01-21
#4,0.0,2022-01-25
#5,0.0,2022-01-12
#5,0.0,2022-01-25
#5,0.0,2022-01-10
#5,0.0,2022-01-11
#3,0.0,2022-01-26
#8,443237.92,2022-01-31
#13,6363.0,2022-01-21
#20,0.0,2022-01-11
#13,5825.0,2022-01-24
#8,0.0,2022-01-18
#12,0.0,2022-01-10
#12,0.0,2022-01-18
#36,0.0,2022-01-21
#3,4787626.88,2022-01-21
#1,503070.48,2021-08-24
#13,2692.5,2022-01-27
#16,78611.16,2021-03-12
#16,28311.75,2021-03-10
#11,0.0,2021-03-13
#11,0.0,2021-03-06
#11,0.0,2021-03-05
#11,0.0,2021-03-27
#1,0.0,2021-08-25
#3,4569320.28,2021-03-12
#6,213179.07,2021-03-31
#6,0.0,2021-03-24
#4,-2574.83,2021-03-01
#4,49098.37,2021-03-29
#5,0.0,2021-03-30
#5,0.0,2021-03-08
#3,0.0,2021-03-30
#3,0.0,2021-03-14
#20,0.0,2021-03-08
#1,0.0,2021-08-26
#1,1094276.89,2021-08-27
#1,0.0,2021-08-28
#1,0.0,2021-08-29
#12,131840.11,2021-03-31
#12,0.0,2021-03-04
#11,23520.0,2021-06-23
#11,212202.18,2021-06-11
#11,0.0,2021-06-16
#3,128018.315,2021-06-30
#6,165337.45,2021-06-18
#6,0.0,2021-06-21
#4,65951.66,2021-06-18
#4,0.0,2021-06-17
#4,0.0,2021-06-16
#4,-1615.49,2021-06-02
#4,0.0,2021-06-07
#5,0.0,2021-06-09
#3,0.0,2021-06-21
#3,0.0,2021-06-16
#3,0.0,2021-06-07
#3,0.0,2021-06-15
#3,0.0,2021-06-24
#20,0.0,2021-06-08
#9,0.0,2021-06-09
#3,0.0,2021-06-12
#1,0.0,2021-08-30
#1,116142.48000000001,2021-08-31
#1,30932715.48,2021-09-01
#1,-125560.07,2021-09-02
#12,0.0,2021-06-08
#1,0.0,2021-09-03
#12,59184.0,2021-06-11
#12,-449.4,2021-07-02
#1,0.0,2021-09-04
#8,0.0,2021-07-02
#36,0.0,2021-06-03
#4,0.0,2021-06-08
#1,0.0,2021-09-06
#16,0.0,2022-03-03
#1,0.0,2021-09-07
#12,100829.0,2022-03-31
#12,0.0,2022-03-15
#11,0.0,2022-03-16
#11,0.0,2022-03-30
#16,0.0,2022-03-25
#6,0.0,2022-03-30
#6,0.0,2022-03-17
#4,0.0,2022-03-22
#4,84657.87,2022-03-11
#4,0.0,2022-03-25
#5,0.0,2022-03-03
#11,1371746.6,2022-03-31
#5,0.0,2022-03-27
#3,0.0,2022-03-23
#3,0.0,2022-03-19
#3,0.0,2022-03-05
#8,-2168.25,2022-03-04
#14,46100.24,2022-03-31
#14,0.0,2022-03-16
#12,0.0,2022-03-16
#14,0.0,2022-03-14
#13,0.0,2022-03-04
#9,0.0,2022-03-26
#8,0.0,2022-03-21
#12,0.0,2022-03-14
#1,0.0,2021-09-08
#1,0.0,2021-09-09
#1,0.0,2021-09-10
#1,0.0,2021-09-11
#8,0.0,2022-03-30
#1,0.0,2021-09-12
#1,905259.09,2021-09-13
#1,0.0,2021-09-14
#1,0.0,2021-09-15
#1,0.0,2021-09-16
#1,691322.97,2021-09-17
#16,268044.12,2020-01-28
#16,0.0,2020-01-22
#16,1229.0,2019-07-12
#11,172678.0,2019-07-12
#11,0.0,2019-07-10
#16,55100.0,2019-07-29
#5,1046057.1,2019-07-12
#6,0.0,2019-07-03
#5,1460781.54,2019-07-19
#4,0.0,2019-07-04
#4,0.0,2019-07-02
#5,0.0,2019-07-01
#5,-13578.95,2019-08-02
#3,3058864.55,2019-07-24
#3,0.0,2019-07-30
#3,-25705.8,2019-08-02
#3,0.0,2019-07-09
#3,0.0,2019-07-21
#1,0.0,2021-09-18
#1,0.0,2021-09-19
#9,0.0,2019-07-25
#12,0.0,2019-07-09
#14,0.0,2019-07-22
#13,2451.8,2019-07-24
#12,0.0,2019-07-02
#20,0.0,2019-07-26
#14,0.0,2019-07-26
#12,0.0,2019-07-11
#13,0.0,2019-07-22
#12,0.0,2019-07-19
#12,0.0,2019-07-24
#8,0.0,2019-07-11
#8,0.0,2019-07-23
#8,0.0,2019-07-25
#8,0.0,2019-08-01
#8,0.0,2019-07-16
#36,0.0,2019-07-08
#6,0.0,2019-07-11
#16,0.0,2019-12-04
#16,0.0,2019-12-10
#5,6306660.05,2019-12-23
#8,0.0,2019-12-09
#11,450858.0,2020-01-02
#6,0.0,2019-12-19
#4,0.0,2019-12-20
#4,54208.29,2019-12-23
#5,0.0,2019-12-05
#8,0.0,2019-12-11
#5,0.0,2019-12-30
#3,0.0,2019-12-10
#3,0.0,2019-12-27
#1,0.0,2021-09-20
#12,0.0,2019-12-27
#12,0.0,2019-12-04
#20,0.0,2019-12-04
#8,0.0,2019-12-16
#8,0.0,2019-12-19
#8,10018.96,2020-01-02
#8,358333.08,2019-12-18
#8,0.0,2019-12-03
#8,0.0,2019-12-06
#8,0.0,2019-12-05
#5,0.0,2019-10-22
#11,-9153.22,2019-10-02
#11,0.0,2019-10-17
#11,0.0,2019-10-10
#11,0.0,2019-10-21
#16,137132.57,2019-10-31
#16,0.0,2019-10-11
#6,0.0,2019-10-23
#6,509903.57,2019-10-31
#6,0.0,2019-10-14
#6,0.0,2019-10-21
#4,23502.73,2019-10-24
#4,0.0,2019-10-30
#4,0.0,2019-10-23
#5,0.0,2019-10-28
#5,116469.26999999999,2019-10-31
#3,0.0,2019-11-05
#3,0.0,2019-10-28
#3,0.0,2019-10-18
#1,0.0,2021-09-21
#1,0.0,2021-09-22
#9,0.0,2019-10-21
#13,0.0,2019-10-01
#8,0.0,2019-10-10
#8,0.0,2019-10-18
#36,0.0,2019-10-22
#4,0.0,2019-07-11
#5,0.0,2019-10-08
#4,0.0,2019-10-04
#3,3311958.47,2019-10-24
#1,1610677.5,2021-09-23
#8,0.0,2019-10-07
#8,0.0,2019-11-04
#16,0.0,2019-11-28
#16,0.0,2022-01-24
#1,0.0,2021-09-24
#16,0.0,2020-02-20
#1,0.0,2021-09-25
#16,113166.34,2021-11-16
#16,14375.0,2021-11-25
#1,0.0,2021-09-26
#1,0.0,2021-09-27
#1,1043003.39,2021-09-28
#1,0.0,2021-09-29
#12,189993.95,2021-11-30
#12,0.0,2021-11-08
#12,189993.95,2021-11-23
#11,0.0,2021-12-02
#11,0.0,2021-11-20
#11,0.0,2021-11-10
#3,139430.47,2021-11-30
#6,0.0,2021-11-29
#6,598.05,2021-11-23
#6,0.0,2021-11-02
#6,0.0,2021-11-24
#4,0.0,2021-11-10
#4,0.0,2021-11-17
#4,0.0,2021-11-04
#4,0.0,2021-11-22
#4,0.0,2021-11-14
#5,0.0,2021-11-29
#3,3686187.73,2021-11-23
#5,-44924.31,2021-11-03
#3,0.0,2021-11-01
#9,12757.5,2021-11-12
#13,0.0,2021-11-11
#13,0.0,2021-11-25
#8,0.0,2021-11-16
#12,0.0,2021-11-04
#8,6175.75,2021-12-01
#1,197543.565,2021-09-30
#1,41127988.02,2021-10-01
#12,0.0,2020-12-08
#12,0.0,2020-12-15
#14,0.0,2020-12-22
#8,0.0,2020-12-08
#13,2040.2,2021-01-04
#8,0.0,2020-12-09
#8,6423.29,2021-01-04
#16,23880.0,2021-01-28
#16,0.0,2021-01-11
#5,8510594.25,2021-02-01
#11,0.0,2021-01-07
#11,0.0,2021-01-09
#16,0.0,2021-01-05
#16,0.0,2021-01-09
#6,0.0,2021-01-20
#6,0.0,2021-01-27
#4,0.0,2021-01-28
#4,326287.25,2021-02-01
#4,0.0,2021-01-25
#5,0.0,2021-01-22
#5,0.0,2021-01-14
#5,0.0,2021-01-11
#3,0.0,2021-01-08
#3,0.0,2021-02-02
#3,0.0,2021-01-11
#1,0.0,2021-10-02
#1,0.0,2021-10-03
#1,-68013.23,2021-10-04
#12,0.0,2021-01-21
#12,0.0,2021-01-27
#9,0.0,2021-01-29
#13,0.0,2021-01-25
#14,0.0,2021-01-14
#8,0.0,2021-01-29
#8,0.0,2021-01-14
#36,0.0,2021-01-05
#8,0.0,2021-02-02
#36,0.0,2021-01-07
#5,0.0,2020-01-22
#36,0.0,2020-01-22
#11,0.0,2020-01-20
#11,2450.0,2020-01-27
#11,0.0,2020-01-16
#5,0.0,2020-01-16
#6,0.0,2020-01-29
#6,0.0,2020-02-07
#6,0.0,2020-02-04
#4,0.0,2020-01-21
#4,0.0,2020-01-15
#5,0.0,2020-01-24
#3,537325.09,2020-01-27
#3,0.0,2020-01-13
#5,0.0,2020-01-30
#3,0.0,2020-01-20
#1,0.0,2021-10-05
#1,764.45,2021-10-06
#1,0.0,2021-10-07
#1,0.0,2021-10-08
#1,0.0,2021-10-09
#1,0.0,2021-10-11
#1,0.0,2021-10-12
#1,0.0,2021-10-13
#1,0.0,2021-10-14
#13,0.0,2020-01-24
#14,0.0,2020-01-22
#36,0.0,2020-01-21
#12,0.0,2020-01-28
#14,2955.22,2020-01-10
#8,114185.71,2020-01-31
#8,205.9,2020-01-10
#8,4006.1,2020-01-27
#8,0.0,2020-01-12
#8,0.0,2020-02-04
#8,-205.9,2020-02-06
#5,2049317.85,2020-06-23
#11,0.0,2020-06-03
#11,50695.0,2020-06-19
#11,1634336.0,2020-06-30
#11,0.0,2020-06-01
#11,0.0,2020-06-18
#5,0.0,2020-06-22
#3,2989426.45,2020-06-11
#3,1255780.41,2020-06-23
#6,171965.13,2020-06-23
#6,0.0,2020-06-04
#4,0.0,2020-06-18
#5,0.0,2020-06-17
#3,0.0,2020-06-17
#3,0.0,2020-06-28
#1,0.0,2021-10-15
#1,0.0,2021-10-16
#1,0.0,2021-10-17
#9,0.0,2020-06-09
#12,0.0,2020-06-29
#13,0.0,2020-06-08
#12,40986.53,2020-06-02
#13,7642.8,2020-06-23
#9,0.0,2020-06-11
#8,0.0,2020-06-03
#8,0.0,2020-06-16
#8,1443.0,2020-07-01
#8,0.0,2020-06-05
#8,0.0,2020-07-02
#8,0.0,2020-07-05
#5,0.0,2020-10-06
#36,34938.15,2020-09-18
#36,6379.93,2020-09-11
#5,0.0,2020-09-09
#11,394527.87,2020-09-18
#11,0.0,2020-09-16
#5,0.0,2020-12-29
#6,0.0,2021-01-25
#11,0.0,2020-01-30
#1,0.0,2021-10-18
#5,0.0,2020-01-12
#3,0.0,2020-06-22
#8,0.0,2020-06-10
#36,0.0,2020-06-02
#5,0.0,2020-09-15
#11,0.0,2020-09-17
#11,1306575.62,2020-09-23
#11,0.0,2020-09-04
#6,0.0,2020-09-04
#4,0.0,2020-09-04
#4,0.0,2020-09-17
#4,0.0,2020-09-09
#4,0.0,2020-09-16
#4,0.0,2020-09-21
#4,0.0,2020-09-07
#4,86820.87,2020-09-18
#5,0.0,2020-09-14
#5,0.0,2020-09-21
#5,0.0,2020-09-07
#8,0.0,2020-09-02
#3,0.0,2020-09-07
#3,0.0,2020-09-01
#3,0.0,2020-09-08
#1,0.0,2021-10-19
#1,0.0,2021-10-20
#1,0.0,2021-10-21
#14,0.0,2020-09-10
#13,4595.05,2020-09-18
#20,371.7,2020-09-23
#13,7086.18,2020-09-11
#20,0.0,2020-09-25
#12,0.0,2020-10-02
#8,0.0,2020-09-08
#8,0.0,2020-10-02
#16,0.0,2019-11-18
#5,0.0,2019-11-21
#5,0.0,2019-11-26
#6,21251.95,2019-11-27
#4,0.0,2019-11-18
#4,36080.47,2019-11-29
#4,0.0,2019-11-17
#5,0.0,2019-11-20
#5,1960370.82,2019-11-29
#3,1484397.31,2019-11-29
#3,0.0,2019-11-14
#1,0.0,2021-10-22
#12,0.0,2019-11-26
#12,0.0,2019-11-21
#12,0.0,2019-11-18
#13,0.0,2019-11-21
#36,0.0,2019-11-25
#9,0.0,2019-11-21
#9,15744.0,2019-11-15
#5,-68223.7,2019-01-03
#5,0.0,2018-12-03
#11,0.0,2019-01-04
#11,0.0,2018-12-05
#6,651274.17,2018-12-28
#6,0.0,2018-12-05
#6,0.0,2018-12-19
#6,0.0,2018-12-04
#6,0.0,2018-12-12
#6,95076.21,2018-12-18
#6,0.0,2019-01-04
#4,0.0,2018-12-11
#5,0.0,2018-12-05
#3,0.0,2018-12-11
#3,0.0,2018-12-17
#20,0.0,2018-12-07
#1,0.0,2021-10-23
#12,0.0,2018-12-27
#1,0.0,2021-10-25
#1,0.0,2021-10-26
#1,0.0,2021-10-27
#1,0.0,2021-10-28
#8,0.0,2018-12-13
#13,0.0,2018-12-04
#14,0.0,2018-12-19
#13,13972.92,2018-12-28
#8,0.0,2018-12-19
#12,0.0,2018-12-14
#20,0.0,2018-12-20
#13,550.0,2018-12-18
#8,0.0,2018-12-11
#8,65800.77,2018-12-21
#9,0.0,2018-12-20
#16,147818.89,2019-01-18
#16,0.0,2019-01-14
#36,0.0,2019-01-22
#11,0.0,2019-02-05
#11,0.0,2019-01-21
#11,0.0,2019-01-14
#11,0.0,2019-02-04
#11,115950.0,2019-01-11
#6,2715.8,2019-01-11
#5,0.0,2019-01-10
#36,0.0,2019-01-03
#3,0.0,2019-01-22
